PK_PROPOSTA,FK_CLIENTE,FK_COLABORADOR,FK_AGENCIA,NUMERO_PROPOSTA,TS_ENTRADA_PROPOSTA,TAXA_JUROS_MENSAL,VALOR_PROPOSTA,VALOR_FINANCIAMENTO,VALOR_ENTRADA,VALOR_PRESTACAO,QUANTIDADE_PARCELAS,CARENCIA,STATUS_PROPOSTA
706,563,12,9,706,2010-08-04T18:07:28.670Z,0.024299999698996544,97983.67,132086.49,34102.82,3801.5,41,4,Aprovada
707,873,97,10,707,2014-07-19T13:29:22.874Z,0.018699999898672104,145720.86,242373.47,96652.61,148445.84,1,5,Validação documentos
708,956,38,8,708,2015-01-25T15:49:11.647Z,0.010900000110268593,97637.09,116183.02,18545.93,1550.22,107,5,Validação documentos
709,856,85,2,709,2017-04-12T08:43:51.157Z,0.014600000344216824,50978.77,91190.24,40211.47,964.1,102,2,Em análise
710,66,70,2,710,2018-01-28T17:40:32.184Z,0.02410000003874302,140088.67,167549.25,27460.58,3586.99,119,4,Aprovada
711,301,15,5,711,2010-02-13T09:29:41.528Z,0.019200000911951065,89657.06,156311.86,66654.8,2576.43,58,1,Enviada
712,403,79,10,712,2017-09-21T08:48:07.209Z,0.014800000004470348,92513.02,158232.23,65719.21,2441.64,56,2,Em análise
713,408,54,6,713,2016-05-09T02:33:47.471Z,0.016200000420212746,9621.24,16604.72,6983.48,387.67,32,0,Validação documentos
714,661,64,10,714,2022-02-28T05:57:14.884Z,0.017100000753998756,20366.77,30108.12,9741.35,617.17,49,0,Enviada
715,193,33,7,715,2012-09-17T14:06:12.933Z,0.014100000262260437,175527.85,217042.85,41515,4915.94,50,5,Em análise
716,808,18,1,716,2012-05-08T15:02:05.584Z,0.010200000368058681,66850.48,109655.87,42805.39,1340.84,70,1,Validação documentos
717,126,88,6,717,2021-09-27T02:24:28.427Z,0.011699999682605267,44602.43,55730.11,11127.68,1350.25,42,1,Validação documentos
718,422,75,1,718,2021-12-27T18:44:18.600Z,0.009100000374019146,84096.8,142958.88,58862.08,1950.26,55,2,Aprovada
719,656,62,1,719,2019-08-24T02:24:48.903Z,0.01549999974668026,6993.79,10378.03,3384.24,409.37,20,6,Aprovada
720,865,90,2,720,2013-07-11T09:42:59.082Z,0.016100000590085983,77044.94,96277.52,19232.58,1611.07,92,0,Em análise
721,261,46,9,721,2015-09-15T15:26:53.557Z,0.019500000402331352,112048.34,166311.71,54263.37,12441.34,10,0,Enviada
722,965,15,5,722,2022-04-16T15:14:11.278Z,0.020800000056624413,128445.05,243893.26,115448.21,3767.02,60,5,Em análise
723,235,51,3,723,2022-09-12T02:52:41.038Z,0.01510000042617321,29449.26,35323.26,5874,1196.63,31,5,Em análise
724,665,76,2,724,2018-06-12T04:36:29.107Z,0.015799999237060547,84721.3,118728.36,34007.06,2241.57,58,4,Enviada
725,71,60,1,725,2014-11-29T01:33:55.147Z,0.013399999588727951,7935.86,11238.07,3302.21,204.85,55,1,Validação documentos
726,664,40,6,726,2019-05-14T19:33:50.515Z,0.012199999764561653,62753.81,74053.6,11299.79,1006.17,118,0,Validação documentos
727,373,91,3,727,2018-09-21T03:27:19.778Z,0.014499999582767487,27362.68,39678.73,12316.05,646.92,66,0,Em análise
728,240,78,2,728,2017-12-19T21:42:34.689Z,0.013899999670684338,143646.17,175029.36,31383.19,2620.19,104,1,Em análise
729,41,19,4,729,2020-02-12T01:19:31.156Z,0.023600000888109207,56081.21,72668.12,16586.91,1523.77,87,4,Enviada
730,1,63,5,730,2021-03-11T18:10:56.260Z,0.014600000344216824,105449.45,187557.42,82107.97,2500.04,66,5,Validação documentos
731,264,73,3,731,2013-09-24T16:18:59.977Z,0.015399999916553497,56365,91748.9,35383.9,6754.83,9,1,Validação documentos
732,671,65,9,732,2020-04-08T20:43:43.529Z,0.016699999570846558,56691.88,81378.4,24686.52,2705.86,26,3,Em análise
733,846,8,8,733,2016-03-09T17:18:08.273Z,0.020899999886751175,170697.88,207945.48,37247.6,4192.83,92,1,Em análise
734,200,76,2,734,2011-12-28T14:13:36.845Z,0.015300000086426735,38846.97,55184.05,16337.08,782,94,0,Validação documentos
735,479,79,10,735,2022-07-26T22:25:23.452Z,0.01850000023841858,57697.33,108146.71,50449.38,2054.08,40,1,Enviada
736,324,89,8,736,2019-01-22T13:45:09.508Z,0.017999999225139618,56932.43,90114.81,33182.38,3564.61,19,5,Em análise
737,853,83,9,737,2021-11-29T12:38:05.094Z,0.021299999207258224,109159.99,166855.2,57695.21,2540.91,117,2,Aprovada
738,494,12,9,738,2017-09-12T08:08:00.046Z,0.018699999898672104,56009.02,108196.95,52187.93,57056.39,1,2,Validação documentos
739,428,24,2,739,2020-08-01T02:20:25.199Z,0.011300000362098217,5069.78,9066.12,3996.34,158.24,40,5,Validação documentos
740,559,95,2,740,2016-03-17T01:29:53.912Z,0.01769999973475933,61654.58,78489.96,16835.38,1660.81,61,1,Aprovada
741,71,72,1,741,2010-11-19T13:39:23.763Z,0.02239999920129776,193694.69,229631.39,35936.7,11247.45,22,6,Em análise
742,459,43,5,742,2010-09-02T20:38:18.336Z,0.019999999552965164,72318.24,144082.58,71764.34,2202.25,54,2,Em análise
743,166,54,6,743,2017-04-09T11:14:12.226Z,0.021900000050663948,20274.3,38096.71,17822.41,819.89,36,3,Aprovada
744,193,58,5,744,2011-03-02T07:28:53.539Z,0.009200000204145908,35693.28,57332.83,21639.55,1876.94,21,1,Em análise
745,413,2,5,745,2011-07-14T13:07:06.155Z,0.01549999974668026,166124.2,240332.79,74208.59,6185.52,35,3,Aprovada
746,863,88,6,746,2011-09-21T02:58:27.416Z,0.01549999974668026,124684.84,225304.74,100619.9,2377.2,109,1,Em análise
747,744,68,9,747,2016-03-28T09:41:17.734Z,0.01209999993443489,47889.74,93945.95,46056.21,959.53,77,4,Em análise
748,920,20,9,748,2017-12-02T10:34:41.359Z,0.019500000402331352,53021.15,96121.38,43100.23,1580.19,55,2,Em análise
749,703,46,9,749,2022-04-27T02:34:29.261Z,0.012600000016391277,138465.91,235337.64,96871.73,4705.3,37,3,Enviada
750,722,78,2,750,2011-06-01T06:52:14.949Z,0.013000000268220901,37946.41,73040.53,35094.12,2378.01,18,2,Aprovada
751,748,37,8,751,2016-07-31T07:33:44.197Z,0.02459999918937683,23817.53,28605.22,4787.69,640.97,101,0,Em análise
752,964,61,1,752,2020-07-02T02:33:31.278Z,0.01510000042617321,7998,13044.66,5046.66,163.97,89,2,Aprovada
753,662,59,9,753,2013-10-21T07:25:51.399Z,0.017799999564886093,120670.46,163155.25,42484.79,2508.07,110,1,Enviada
754,105,63,5,754,2010-08-01T03:14:07.354Z,0.016300000250339508,3898.4,5595.07,1696.67,76.97,108,5,Validação documentos
755,719,100,7,755,2016-03-05T16:10:34.733Z,0.02199999988079071,44597.1,66908.62,22311.52,1345.84,60,4,Validação documentos
756,719,52,8,756,2012-01-30T08:51:04.709Z,0.017400000244379044,134868.79,194598.94,59730.15,8042.63,20,6,Em análise
757,44,1,4,757,2022-05-03T00:44:29.599Z,0.018300000578165054,5978.43,11071.34,5092.91,228.2,36,5,Aprovada
758,941,80,1,758,2018-10-30T21:35:36.975Z,0.020400000736117363,63407.89,115114.34,51706.45,4059.2,19,6,Em análise
759,535,2,5,759,2015-04-30T10:31:44.052Z,0.011699999682605267,177847.03,228852.6,51005.57,12996.34,15,5,Em análise
760,940,40,6,760,2021-12-01T12:01:26.118Z,0.019500000402331352,690.12,1069.87,379.75,355.19,2,1,Enviada
761,748,2,5,761,2013-12-31T22:33:27.089Z,0.013500000350177288,84699.82,167769.55,83069.73,1878.03,70,5,Em análise
762,630,48,6,762,2018-06-06T20:15:20.451Z,0.017799999564886093,156508,211134.9,54626.9,3225.06,113,5,Validação documentos
763,258,54,6,763,2018-09-27T14:41:55.250Z,0.02419999986886978,95883.76,128146.79,32263.03,3045.87,60,3,Em análise
764,764,99,9,764,2020-05-03T03:52:26.920Z,0.00800000037997961,190982.65,248370.87,57388.22,96638.74,2,3,Em análise
765,104,28,6,765,2020-06-29T15:08:04.064Z,0.01759999990463257,92202.73,129084.96,36882.23,1966.27,100,3,Aprovada
766,28,65,9,766,2011-06-13T21:58:31.029Z,0.01269999984651804,35803.45,43973.88,8170.43,9236.85,4,2,Enviada
767,75,10,8,767,2018-02-17T03:58:42.097Z,0.01679999940097332,165919.16,198479.27,32560.11,3785.89,80,6,Em análise
768,703,92,1,768,2022-08-28T20:01:54.164Z,0.024700000882148743,73881.69,106603.67,32721.98,1969.6,107,1,Aprovada
769,653,69,8,769,2015-11-29T20:14:08.484Z,0.010200000368058681,44799.89,81516.24,36716.35,946.16,65,5,Em análise
770,846,48,6,770,2019-12-06T09:32:02.903Z,0.014600000344216824,159428.93,209543.32,50114.39,27945.69,6,5,Em análise
771,235,87,9,771,2017-06-20T17:43:27.317Z,0.017000000923871994,67939.93,89128.19,21188.26,1550.87,81,1,Validação documentos
772,616,50,5,772,2022-10-30T23:54:32.300Z,0.01119999960064888,174060.88,209113.53,35052.65,3385.55,77,2,Em análise
773,25,54,6,773,2022-06-04T12:05:56.380Z,0.013199999928474426,48580.45,84332.15,35751.7,1077.04,69,4,Enviada
774,809,72,1,774,2022-11-11T14:19:46.215Z,0.008700000122189522,140370.23,182647.06,42276.83,2177.43,95,1,Aprovada
775,528,3,1,775,2012-06-06T21:16:37.057Z,0.014600000344216824,138107.59,232607.06,94499.47,2549.16,108,3,Validação documentos
776,938,11,1,776,2021-04-03T17:30:50.645Z,0.02410000003874302,19382.44,31692.39,12309.95,553.5,78,2,Enviada
777,599,6,8,777,2010-11-05T00:36:32.575Z,0.011800000444054604,109119.43,132332.25,23212.82,2945.19,49,0,Em análise
778,398,71,7,778,2014-08-05T18:21:41.186Z,0.019300000742077827,99837.19,150688.55,50851.36,2213.06,107,2,Validação documentos
779,625,86,2,779,2021-11-12T13:53:33.774Z,0.009800000116229057,11133.33,18797.31,7663.98,192.18,86,5,Validação documentos
780,685,53,10,780,2022-02-26T14:55:50.659Z,0.02410000003874302,72778.47,98544.47,25766,5031.22,18,3,Em análise
781,520,21,9,781,2017-01-19T07:34:28.595Z,0.01549999974668026,3771.11,6016.28,2245.17,72.16,108,6,Enviada
782,260,54,6,782,2018-04-22T22:05:06.773Z,0.023600000888109207,74206.79,113537.92,39331.13,2141.39,73,0,Aprovada
783,259,48,6,783,2021-09-10T19:47:06.493Z,0.01759999990463257,26310.49,48990.18,22679.69,13503.56,2,3,Validação documentos
784,757,28,6,784,2019-07-25T11:16:07.638Z,0.019500000402331352,40098.02,51246.88,11148.86,4085.49,11,5,Em análise
785,362,71,7,785,2014-05-23T20:05:35.273Z,0.020999999716877937,93068.11,127004.03,33935.92,2180.8,109,5,Em análise
786,929,85,2,786,2014-02-15T00:07:27.499Z,0.015599999576807022,49126.34,95604.71,46478.37,7462.75,7,6,Em análise
787,275,88,6,787,2021-06-27T14:55:52.822Z,0.008899999782443047,106882.05,162305.24,55423.19,1473.95,117,6,Validação documentos
788,316,23,8,788,2018-09-13T20:00:45.636Z,0.02199999988079071,71536.25,103707.54,32171.29,1977.66,73,5,Enviada
789,483,64,10,789,2021-05-24T15:33:31.511Z,0.01810000091791153,27456.39,54311.74,26855.35,14102.03,2,3,Validação documentos
790,221,1,4,790,2015-09-25T21:20:50.398Z,0.016200000420212746,163143.75,237862.12,74718.37,16311.44,11,2,Validação documentos
791,50,65,9,791,2010-03-23T13:43:29.975Z,0.019899999722838402,51413.64,69141.96,17728.32,2140.06,33,4,Aprovada
792,509,78,2,792,2018-04-01T23:33:23.787Z,0.01759999990463257,116505.89,145754.48,29248.59,2410.41,109,5,Aprovada
793,441,73,3,793,2010-07-05T16:01:32.069Z,0.023399999365210533,26938.42,37307.53,10369.11,2037.85,16,6,Em análise
794,240,58,5,794,2022-04-07T01:02:32.516Z,0.01209999993443489,91576.69,169686.87,78110.18,1523.79,108,5,Aprovada
795,50,48,6,795,2018-10-06T22:46:49.546Z,0.00860000029206276,103368.12,138819.26,35451.14,1992.52,69,0,Enviada
796,229,8,8,796,2015-07-04T10:39:43.627Z,0.017100000753998756,19732.34,32212.65,12480.31,623.04,46,2,Aprovada
797,883,5,8,797,2017-10-28T11:51:19.674Z,0.012199999764561653,5633.1,7781.16,2148.06,238.71,28,3,Em análise
798,168,74,9,798,2010-05-18T17:58:50.705Z,0.018200000748038292,166113.41,241713.8,75600.39,3783.06,89,1,Validação documentos
799,782,3,1,799,2013-09-11T00:32:34.118Z,0.02250000089406967,89812.9,132084.99,42272.09,2336.15,90,1,Aprovada
800,364,63,5,800,2012-04-02T04:22:23.218Z,0.012900000438094139,149714.57,248929.89,99215.32,3770.88,56,6,Aprovada
801,144,17,10,801,2019-01-10T06:10:36.859Z,0.011599999852478504,122926.34,214142.12,91215.78,1983.81,110,3,Validação documentos
802,106,53,10,802,2013-11-03T15:32:30.687Z,0.011699999682605267,165296.08,231008.41,65712.33,4385.41,50,1,Validação documentos
803,502,39,1,803,2017-09-05T09:15:14.533Z,0.014999999664723873,50463.28,80401.46,29938.18,1574.98,44,2,Em análise
804,745,20,9,804,2022-01-26T02:54:11.107Z,0.009999999776482582,106572.4,197395.77,90823.37,1653.02,104,0,Validação documentos
805,686,69,8,805,2015-09-04T15:45:24.571Z,0.021199999377131462,98827.95,152376.13,53548.18,2835.74,64,2,Aprovada
806,8,20,9,806,2011-05-13T05:01:59.454Z,0.017899999395012856,73342.52,92857.93,19515.41,1564.44,103,1,Aprovada
807,647,73,3,807,2021-06-04T04:34:34.670Z,0.022700000554323196,152628.87,184030.94,31402.07,3728.45,118,4,Em análise
808,534,69,8,808,2016-01-02T09:04:09.994Z,0.009499999694526196,1484.3,2414.52,930.22,32.17,61,0,Validação documentos
809,957,32,1,809,2019-06-02T03:09:24.586Z,0.012400000356137753,128555.77,184089.59,55533.82,5814.58,26,2,Enviada
810,500,52,8,810,2014-05-08T05:51:04.191Z,0.009200000204145908,61615.07,94458.71,32843.64,975.58,95,1,Em análise
811,261,88,6,811,2014-03-20T14:28:36.427Z,0.012000000104308128,78244.59,110920.84,32676.25,1538.5,79,5,Enviada
812,866,43,5,812,2013-11-21T09:15:28.861Z,0.0215000007301569,159304.03,195549.58,36245.55,11286.71,17,3,Enviada
813,801,61,1,813,2021-09-15T05:51:08.168Z,0.012500000186264515,62904.53,74463.48,11558.95,1777.94,47,1,Validação documentos
814,350,98,3,814,2015-03-07T18:59:18.674Z,0.017000000923871994,41894.94,70259.17,28364.23,861.44,104,3,Validação documentos
815,877,37,8,815,2012-12-14T11:30:23.604Z,0.00860000029206276,118180.69,139790.89,21610.2,1825.68,95,3,Enviada
816,668,73,3,816,2010-06-16T23:18:14.083Z,0.021299999207258224,6723.9,11348.89,4624.99,166.7,93,1,Enviada
817,736,72,1,817,2018-12-18T13:52:42.233Z,0.009700000286102295,77975.09,109138.96,31163.87,2269.2,42,3,Em análise
818,170,69,8,818,2021-02-16T17:11:59.518Z,0.016300000250339508,113982.91,178496.83,64513.92,2501.02,84,5,Aprovada
819,307,53,10,819,2014-06-20T20:13:00.525Z,0.02239999920129776,156716.63,228344.44,71627.81,3815.81,114,5,Enviada
820,391,74,9,820,2017-01-13T03:54:57.845Z,0.0215000007301569,184105.22,236819.74,52714.52,5020.89,73,5,Enviada
821,495,60,1,821,2018-12-03T22:15:14.221Z,0.012600000016391277,16629.14,27669.04,11039.9,837.34,23,4,Em análise
822,908,86,2,822,2014-03-18T04:27:39.100Z,0.00860000029206276,177829.4,224718.18,46888.78,2609.56,103,6,Em análise
823,299,52,8,823,2012-10-28T15:45:41.230Z,0.020999999716877937,164242.56,200871.16,36628.6,16877.57,11,3,Aprovada
824,862,50,5,824,2018-09-08T17:11:31.742Z,0.02250000089406967,3465.85,4873.79,1407.94,139,37,2,Validação documentos
825,842,30,10,825,2013-04-23T10:13:38.054Z,0.018300000578165054,155137.24,216543.76,61406.52,4597.29,53,6,Aprovada
826,249,65,9,826,2015-12-14T00:42:55.088Z,0.012500000186264515,79031.08,104732.41,25701.33,2105.05,51,2,Enviada
827,118,61,1,827,2022-08-16T17:26:50.426Z,0.010400000028312206,144897.58,172724.05,27826.47,5081.37,34,3,Enviada
828,192,31,3,828,2017-01-17T01:57:11.271Z,0.008899999782443047,56811.37,84778.45,27967.08,5444.54,11,2,Validação documentos
829,428,34,5,829,2021-11-05T10:26:51.124Z,0.01730000041425228,151225.86,241459.7,90233.84,14063.8,12,6,Aprovada
830,785,20,9,830,2022-01-18T15:27:01.280Z,0.01720000058412552,98325.99,178341.12,80015.13,2059.01,101,5,Validação documentos
831,596,29,2,831,2016-09-11T19:51:52.896Z,0.010099999606609344,72657.86,90330.42,17672.56,1071.06,115,0,Em análise
832,650,89,8,832,2014-09-26T05:57:54.580Z,0.019300000742077827,118013.59,161508.01,43494.42,2533.18,120,2,Validação documentos
833,122,42,7,833,2018-09-08T11:32:19.195Z,0.00800000037997961,138673.06,187986.03,49312.97,2332.8,81,3,Enviada
834,309,3,1,834,2018-02-09T19:23:40.802Z,0.009399999864399433,131896.25,179270.8,47374.55,1837.84,120,5,Aprovada
835,931,79,10,835,2014-06-03T04:39:43.210Z,0.01860000006854534,3206.15,4721.33,1515.18,116.33,39,4,Em análise
836,757,2,5,836,2016-08-28T00:23:11.974Z,0.011099999770522118,113587.39,150957.25,37369.86,4472.36,30,4,Em análise
837,359,76,2,837,2016-05-05T14:30:51.130Z,0.01489999983459711,139778.68,248097.62,108318.94,2611.33,108,3,Enviada
838,141,43,5,838,2016-08-14T10:38:08.700Z,0.017000000923871994,103532.81,131476.38,27943.57,3216.53,47,6,Aprovada
839,13,67,5,839,2021-06-16T13:44:45.840Z,0.0203000009059906,100497.36,137402.84,36905.48,3578.87,42,5,Em análise
840,396,93,9,840,2021-04-09T03:46:19.878Z,0.023900000378489494,136950.69,162822.76,25872.07,7564.55,24,6,Enviada
841,538,61,1,841,2020-01-21T01:12:13.195Z,0.017100000753998756,45647.28,74405.7,28758.42,912.65,114,1,Aprovada
842,654,96,6,842,2013-12-18T15:43:33.239Z,0.010499999858438969,72915.86,94891,21975.14,1422.15,74,5,Em análise
843,558,15,5,843,2017-06-07T20:37:07.298Z,0.013799999840557575,14941.3,19433.82,4492.52,710.74,25,1,Validação documentos
844,932,91,3,844,2019-12-14T11:58:16.836Z,0.015399999916553497,154522.26,248291.25,93768.99,3152.35,92,6,Em análise
845,206,81,2,845,2015-04-19T04:27:35.622Z,0.014800000004470348,68519.9,99761.69,31241.79,1375.32,91,2,Validação documentos
846,96,97,10,846,2022-03-03T16:50:53.071Z,0.018699999898672104,24384.27,28789.72,4405.45,1019.5,32,1,Em análise
847,11,81,2,847,2012-10-24T01:41:12.746Z,0.00800000037997961,31830.04,39716.25,7886.21,637.43,64,5,Aprovada
848,549,26,1,848,2020-04-27T09:01:10.265Z,0.022700000554323196,65050.56,81594.72,16544.16,1616.62,109,2,Enviada
849,57,55,5,849,2019-09-21T01:23:28.351Z,0.01510000042617321,149582.49,186306.31,36723.82,2884.01,102,1,Validação documentos
850,147,68,9,850,2020-05-13T21:50:08.828Z,0.019300000742077827,115739.46,137376.81,21637.35,2732.24,89,4,Em análise
851,208,23,8,851,2012-09-28T02:15:23.802Z,0.02290000021457672,132221.08,158644.24,26423.16,3808.46,70,1,Em análise
852,166,15,5,852,2015-10-15T08:30:39.486Z,0.024000000208616257,56142.19,92806.93,36664.74,1509.87,94,1,Em análise
853,154,95,2,853,2014-08-10T09:42:00.361Z,0.024900000542402267,17802.97,33572.37,15769.4,524.14,76,2,Aprovada
854,482,52,8,854,2020-09-08T03:06:29.528Z,0.019899999722838402,132673.87,200364.1,67690.23,4118.42,52,2,Em análise
855,395,71,7,855,2011-08-21T05:28:01.586Z,0.01489999983459711,130551.43,161378.11,30826.68,5908.34,27,5,Validação documentos
856,514,86,2,856,2010-11-30T16:23:23.438Z,0.012199999764561653,134517.14,161712.54,27195.4,2642.89,80,6,Enviada
857,377,7,7,857,2022-05-05T04:06:44.633Z,0.011800000444054604,136008.67,234004.28,97995.61,13256.94,11,5,Aprovada
858,663,52,8,858,2015-12-14T00:18:10.021Z,0.01979999989271164,131366.65,184611.96,53245.31,2941.39,110,2,Validação documentos
859,381,94,2,859,2014-03-03T15:01:10.058Z,0.024399999529123306,117209.67,143431.82,26222.15,7199.33,21,1,Enviada
860,358,35,4,860,2022-02-16T08:35:07.619Z,0.013500000350177288,87514.96,119126.36,31611.4,1759.61,83,5,Validação documentos
861,590,39,1,861,2020-10-08T07:05:03.372Z,0.010099999606609344,89552.86,155066.23,65513.37,1950.59,62,5,Em análise
862,877,65,9,862,2020-01-19T09:55:04.489Z,0.021700000390410423,30053.28,48403.38,18350.1,1284.81,33,6,Em análise
863,701,11,1,863,2018-01-27T06:43:18.217Z,0.011699999682605267,50732.71,71853.18,21120.47,4229.56,13,4,Enviada
864,249,47,8,864,2021-01-08T10:00:11.149Z,0.024299999698996544,27086.62,51253.94,24167.32,27744.83,1,5,Validação documentos
865,11,60,1,865,2019-07-16T07:00:59.014Z,0.021900000050663948,78929.62,112296.61,33366.99,2506.68,54,2,Enviada
866,791,99,9,866,2010-01-21T18:34:35.631Z,0.010400000028312206,3975.85,6414.74,2438.89,59.7,114,3,Aprovada
867,394,78,2,867,2016-02-28T13:17:12.863Z,0.020500000566244125,124672.95,162275.62,37602.67,127228.74,1,0,Validação documentos
868,102,26,1,868,2013-09-01T13:11:19.048Z,0.013000000268220901,51416.76,84027.99,32611.23,1253.37,59,4,Enviada
869,404,84,2,869,2020-10-17T18:51:21.072Z,0.009700000286102295,69479.42,82175.34,12695.92,1613.9,56,0,Aprovada
870,337,19,4,870,2012-11-04T18:27:56.272Z,0.020099999383091927,27370.25,37375.53,10005.28,626.09,106,5,Enviada
871,802,3,1,871,2020-10-10T14:11:47.576Z,0.022299999371170998,167856.5,237983.27,70126.77,4704.53,72,0,Aprovada
872,607,10,8,872,2020-06-01T16:03:52.991Z,0.02160000056028366,32309.8,54034.14,21724.34,840.53,83,5,Enviada
873,362,92,1,873,2015-09-19T14:21:46.265Z,0.013199999928474426,88282.4,124117.45,35835.05,1907.24,72,1,Em análise
874,590,40,6,874,2013-06-11T09:03:33.888Z,0.009399999864399433,45797.48,84578.45,38780.97,735.89,94,2,Aprovada
875,501,55,5,875,2022-02-25T14:21:46.503Z,0.017500000074505806,94291.49,161431.75,67140.26,2919.8,48,2,Enviada
876,666,35,4,876,2016-01-22T14:35:54.875Z,0.017999999225139618,144972.43,222611.86,77639.43,13540.71,12,6,Validação documentos
877,371,20,9,877,2021-03-08T23:49:56.969Z,0.019899999722838402,112306.33,187001.54,74695.21,2536.96,108,6,Enviada
878,685,31,3,878,2013-04-28T02:54:38.748Z,0.019600000232458115,172657.1,223365.9,50708.8,7314.33,32,4,Enviada
879,21,64,10,879,2013-10-25T08:46:28.317Z,0.00860000029206276,167557.13,214691.58,47134.45,2489.19,101,2,Aprovada
880,923,62,1,880,2010-10-12T10:51:15.804Z,0.018400000408291817,75284.56,136260.22,60975.66,2771.31,38,5,Aprovada
881,550,32,1,881,2010-08-02T08:28:51.839Z,0.02319999970495701,50813.63,71660.86,20847.23,1831.31,45,2,Validação documentos
882,974,48,6,882,2011-03-31T20:59:42.905Z,0.02160000056028366,96822.28,160188.53,63366.25,2345.47,104,2,Aprovada
883,397,93,9,883,2021-08-18T18:42:06.974Z,0.02370000071823597,33771.74,58972.06,25200.32,1623.45,29,0,Enviada
884,637,99,9,884,2013-03-22T07:07:20.599Z,0.010300000198185444,172603.17,246242.92,73639.75,5633.88,37,6,Aprovada
